emp_id	date_of_joining	quarter_of_joining	half_of_joining	year_of_joining	month_of_joining	month_name_of_joining	short_month	day_of_joining	dow_of_joining	short_dow	age_in_company_years
522127	3/20/2012	Q1	H1	2012	3	March	Mar	20	Tuesday	Tue	5.36
145670	5/16/2017	Q2	H1	2017	5	May	May	16	Tuesday	Tue	0.2
812417	1/1/2014	Q1	H1	2014	1	January	Jan	1	Wednesday	Wed	3.57
934810	9/23/2007	Q3	H2	2007	9	September	Sep	23	Sunday	Sun	9.85
392349	7/4/2014	Q3	H2	2014	7	July	Jul	4	Friday	Fri	3.07
731354	12/20/2000	Q4	H2	2000	12	December	Dec	20	Wednesday	Wed	16.61
470277	9/12/2007	Q3	H2	2007	9	September	Sep	12	Wednesday	Wed	9.88
827446	6/5/2013	Q2	H1	2013	6	June	Jun	5	Wednesday	Wed	4.15
723924	1/17/1998	Q1	H1	1998	1	January	Jan	17	Saturday	Sat	19.54
266463	2/6/1992	Q1	H1	1992	2	February	Feb	6	Thursday	Thu	25.49
313288	10/15/2014	Q4	H2	2014	10	October	Oct	15	Wednesday	Wed	2.79
567977	12/5/2001	Q4	H2	2001	12	December	Dec	5	Wednesday	Wed	15.65
843877	9/8/1991	Q3	H2	1991	9	September	Sep	8	Sunday	Sun	25.9
308683	4/22/2006	Q2	H1	2006	4	April	Apr	22	Saturday	Sat	11.27
176855	3/12/2005	Q1	H1	2005	3	March	Mar	12	Saturday	Sat	12.39
608059	4/7/2009	Q2	H1	2009	4	April	Apr	7	Tuesday	Tue	8.31
430429	3/14/2011	Q1	H1	2011	3	March	Mar	14	Monday	Mon	6.38
341324	5/19/1994	Q2	H1	1994	5	May	May	19	Thursday	Thu	23.21
938455	8/17/2008	Q3	H2	2008	8	August	Aug	17	Sunday	Sun	8.95
383614	12/9/2010	Q4	H2	2010	12	December	Dec	9	Thursday	Thu	6.64
223847	8/25/2016	Q3	H2	2016	8	August	Aug	25	Thursday	Thu	0.92
225244	7/5/2009	Q3	H2	2009	7	July	Jul	5	Sunday	Sun	8.07
505927	9/11/1989	Q3	H2	1989	9	September	Sep	11	Monday	Mon	27.9
547881	5/30/2009	Q2	H1	2009	5	May	May	30	Saturday	Sat	8.17
432871	10/26/2016	Q4	H2	2016	10	October	Oct	26	Wednesday	Wed	0.75
934515	4/22/2001	Q2	H1	2001	4	April	Apr	22	Sunday	Sun	16.28
813694	5/9/2012	Q2	H1	2012	5	May	May	9	Wednesday	Wed	5.22
971302	10/7/2014	Q4	H2	2014	10	October	Oct	7	Tuesday	Tue	2.81
868039	6/14/2015	Q2	H1	2015	6	June	Jun	14	Sunday	Sun	2.12
162409	3/17/2015	Q1	H1	2015	3	March	Mar	17	Tuesday	Tue	2.37
261693	5/29/2014	Q2	H1	2014	5	May	May	29	Thursday	Thu	3.17
371887	1/4/2013	Q1	H1	2013	1	January	Jan	4	Friday	Fri	4.56
792967	2/16/1992	Q1	H1	1992	2	February	Feb	16	Sunday	Sun	25.46
454793	11/30/2006	Q4	H2	2006	11	November	Nov	30	Thursday	Thu	10.67
740094	3/9/2017	Q1	H1	2017	3	March	Mar	9	Thursday	Thu	0.39
159671	12/9/2000	Q4	H2	2000	12	December	Dec	9	Saturday	Sat	16.64
957596	5/10/1987	Q2	H1	1987	5	May	May	10	Sunday	Sun	30.24
637880	12/3/2009	Q4	H2	2009	12	December	Dec	3	Thursday	Thu	7.65
562576	8/10/2015	Q3	H2	2015	8	August	Aug	10	Monday	Mon	1.97
354568	2/11/2015	Q1	H1	2015	2	February	Feb	11	Wednesday	Wed	2.46
695381	5/23/2007	Q2	H1	2007	5	May	May	23	Wednesday	Wed	10.19
342396	11/13/2006	Q4	H2	2006	11	November	Nov	13	Monday	Mon	10.71
601554	5/3/1998	Q2	H1	1998	5	May	May	3	Sunday	Sun	19.25
444949	6/7/2016	Q2	H1	2016	6	June	Jun	7	Tuesday	Tue	1.14
918594	9/20/2010	Q3	H2	2010	9	September	Sep	20	Monday	Mon	6.86
186578	9/7/2012	Q3	H2	2012	9	September	Sep	7	Friday	Fri	4.89
763163	8/10/2014	Q3	H2	2014	8	August	Aug	10	Sunday	Sun	2.97
226756	8/7/2013	Q3	H2	2013	8	August	Aug	7	Wednesday	Wed	3.98
286613	9/21/2014	Q3	H2	2014	9	September	Sep	21	Sunday	Sun	2.85
843068	11/5/2016	Q4	H2	2016	11	November	Nov	5	Saturday	Sat	0.73
210119	7/12/2017	Q3	H2	2017	7	July	Jul	12	Wednesday	Wed	0.04
478205	6/30/2005	Q2	H1	2005	6	June	Jun	30	Thursday	Thu	12.08
235727	7/7/2017	Q3	H2	2017	7	July	Jul	7	Friday	Fri	0.06
213620	6/30/2017	Q2	H1	2017	6	June	Jun	30	Friday	Fri	0.08
396639	1/10/1988	Q1	H1	1988	1	January	Jan	10	Sunday	Sun	29.57
846658	7/10/2015	Q3	H2	2015	7	July	Jul	10	Friday	Fri	2.05
817270	4/20/2016	Q2	H1	2016	4	April	Apr	20	Wednesday	Wed	1.27
202886	9/27/2011	Q3	H2	2011	9	September	Sep	27	Tuesday	Tue	5.84
113962	8/24/2010	Q3	H2	2010	8	August	Aug	24	Tuesday	Tue	6.93
129289	2/5/2016	Q1	H1	2016	2	February	Feb	5	Friday	Fri	1.48
875792	9/15/2002	Q3	H2	2002	9	September	Sep	15	Sunday	Sun	14.88
209865	5/8/2002	Q2	H1	2002	5	May	May	8	Wednesday	Wed	15.23
423045	2/16/2011	Q1	H1	2011	2	February	Feb	16	Wednesday	Wed	6.45
383382	4/11/1999	Q2	H1	1999	4	April	Apr	11	Sunday	Sun	18.31
666704	3/13/2016	Q1	H1	2016	3	March	Mar	13	Sunday	Sun	1.38
601472	7/20/2013	Q3	H2	2013	7	July	Jul	20	Saturday	Sat	4.02
316964	8/8/2007	Q3	H2	2007	8	August	Aug	8	Wednesday	Wed	9.98
326786	3/6/1999	Q1	H1	1999	3	March	Mar	6	Saturday	Sat	18.41
466832	8/6/2010	Q3	H2	2010	8	August	Aug	6	Friday	Fri	6.98
295271	1/10/2014	Q1	H1	2014	1	January	Jan	10	Friday	Fri	3.55
465279	11/5/2015	Q4	H2	2015	11	November	Nov	5	Thursday	Thu	1.73
417051	3/6/2004	Q1	H1	2004	3	March	Mar	6	Saturday	Sat	13.4
810660	8/21/2016	Q3	H2	2016	8	August	Aug	21	Sunday	Sun	0.93
688356	6/18/2014	Q2	H1	2014	6	June	Jun	18	Wednesday	Wed	3.11
311332	2/8/1983	Q1	H1	1983	2	February	Feb	8	Tuesday	Tue	34.49
607736	2/2/2015	Q1	H1	2015	2	February	Feb	2	Monday	Mon	2.48
605100	1/19/2000	Q1	H1	2000	1	January	Jan	19	Wednesday	Wed	17.53
353364	12/20/2002	Q4	H2	2002	12	December	Dec	20	Friday	Fri	14.61
712166	6/18/2007	Q2	H1	2007	6	June	Jun	18	Monday	Mon	10.12
144522	2/23/2014	Q1	H1	2014	2	February	Feb	23	Sunday	Sun	3.43
170004	12/18/2012	Q4	H2	2012	12	December	Dec	18	Tuesday	Tue	4.61
858385	3/16/2016	Q1	H1	2016	3	March	Mar	16	Wednesday	Wed	1.37
350589	11/12/2004	Q4	H2	2004	11	November	Nov	12	Friday	Fri	12.72
662220	2/3/2016	Q1	H1	2016	2	February	Feb	3	Wednesday	Wed	1.48
396101	5/29/2002	Q2	H1	2002	5	May	May	29	Wednesday	Wed	15.18
439016	10/30/2012	Q4	H2	2012	10	October	Oct	30	Tuesday	Tue	4.75
419933	12/19/1999	Q4	H2	1999	12	December	Dec	19	Sunday	Sun	17.62
360696	5/2/2017	Q2	H1	2017	5	May	May	2	Tuesday	Tue	0.24
490117	8/23/2013	Q3	H2	2013	8	August	Aug	23	Friday	Fri	3.93
703258	4/3/1995	Q2	H1	1995	4	April	Apr	3	Monday	Mon	22.33
277807	5/9/2008	Q2	H1	2008	5	May	May	9	Friday	Fri	9.22
666581	11/15/2008	Q4	H2	2008	11	November	Nov	15	Saturday	Sat	8.7
792470	1/24/2012	Q1	H1	2012	1	January	Jan	24	Tuesday	Tue	5.51
728639	12/16/2012	Q4	H2	2012	12	December	Dec	16	Sunday	Sun	4.62
368884	4/19/2001	Q2	H1	2001	4	April	Apr	19	Thursday	Thu	16.28
358270	6/23/2013	Q2	H1	2013	6	June	Jun	23	Sunday	Sun	4.1
124746	5/10/2010	Q2	H1	2010	5	May	May	10	Monday	Mon	7.22
220799	10/23/2002	Q4	H2	2002	10	October	Oct	23	Wednesday	Wed	14.77
366361	7/31/2015	Q3	H2	2015	7	July	Jul	31	Friday	Fri	1.99
818588	5/26/2016	Q2	H1	2016	5	May	May	26	Thursday	Thu	1.17
244379	11/20/2002	Q4	H2	2002	11	November	Nov	20	Wednesday	Wed	14.7
511059	11/12/2012	Q4	H2	2012	11	November	Nov	12	Monday	Mon	4.71
526168	5/1/2016	Q2	H1	2016	5	May	May	1	Sunday	Sun	1.24
519593	9/13/2001	Q3	H2	2001	9	September	Sep	13	Thursday	Thu	15.88
164348	9/28/2009	Q3	H2	2009	9	September	Sep	28	Monday	Mon	7.84
486916	9/27/2016	Q3	H2	2016	9	September	Sep	27	Tuesday	Tue	0.83
189687	2/16/2005	Q1	H1	2005	2	February	Feb	16	Wednesday	Wed	12.45
522714	8/18/2005	Q3	H2	2005	8	August	Aug	18	Thursday	Thu	11.95
967485	5/25/1995	Q2	H1	1995	5	May	May	25	Thursday	Thu	22.19
783311	11/6/2007	Q4	H2	2007	11	November	Nov	6	Tuesday	Tue	9.73
441890	2/19/2013	Q1	H1	2013	2	February	Feb	19	Tuesday	Tue	4.44
857807	3/20/1981	Q1	H1	1981	3	March	Mar	20	Friday	Fri	36.38
308104	10/4/2011	Q4	H2	2011	10	October	Oct	4	Tuesday	Tue	5.82
467460	3/30/2016	Q1	H1	2016	3	March	Mar	30	Wednesday	Wed	1.33
395666	11/24/2016	Q4	H2	2016	11	November	Nov	24	Thursday	Thu	0.67
272899	3/10/1992	Q1	H1	1992	3	March	Mar	10	Tuesday	Tue	25.4
577826	12/15/2007	Q4	H2	2007	12	December	Dec	15	Saturday	Sat	9.62
273723	11/14/1993	Q4	H2	1993	11	November	Nov	14	Sunday	Sun	23.72
811632	12/20/2016	Q4	H2	2016	12	December	Dec	20	Tuesday	Tue	0.6
219750	2/5/2000	Q1	H1	2000	2	February	Feb	5	Saturday	Sat	17.49
119932	3/7/2014	Q1	H1	2014	3	March	Mar	7	Friday	Fri	3.39
158680	10/6/2012	Q4	H2	2012	10	October	Oct	6	Saturday	Sat	4.81
447751	1/29/2002	Q1	H1	2002	1	January	Jan	29	Tuesday	Tue	15.5
820854	5/11/2012	Q2	H1	2012	5	May	May	11	Friday	Fri	5.22
451447	6/7/2016	Q2	H1	2016	6	June	Jun	7	Tuesday	Tue	1.14
319531	12/15/2011	Q4	H2	2011	12	December	Dec	15	Thursday	Thu	5.62
169593	11/30/1998	Q4	H2	1998	11	November	Nov	30	Monday	Mon	18.67
722221	9/14/2002	Q3	H2	2002	9	September	Sep	14	Saturday	Sat	14.88
631757	11/27/2016	Q4	H2	2016	11	November	Nov	27	Sunday	Sun	0.67
412382	4/11/2017	Q2	H1	2017	4	April	Apr	11	Tuesday	Tue	0.3
135327	10/23/2003	Q4	H2	2003	10	October	Oct	23	Thursday	Thu	13.77
870377	9/12/1995	Q3	H2	1995	9	September	Sep	12	Tuesday	Tue	21.89
604666	7/10/2017	Q3	H2	2017	7	July	Jul	10	Monday	Mon	0.05
683402	7/17/1999	Q3	H2	1999	7	July	Jul	17	Saturday	Sat	18.04
428638	8/4/2007	Q3	H2	2007	8	August	Aug	4	Saturday	Sat	9.99
301836	8/18/2002	Q3	H2	2002	8	August	Aug	18	Sunday	Sun	14.95
542082	2/1/2012	Q1	H1	2012	2	February	Feb	1	Wednesday	Wed	5.49
766340	8/17/2010	Q3	H2	2010	8	August	Aug	17	Tuesday	Tue	6.95
138019	9/13/2014	Q3	H2	2014	9	September	Sep	13	Saturday	Sat	2.87
667510	1/9/2014	Q1	H1	2014	1	January	Jan	9	Thursday	Thu	3.55
195348	7/7/2003	Q3	H2	2003	7	July	Jul	7	Monday	Mon	14.07
191017	3/3/2015	Q1	H1	2015	3	March	Mar	3	Tuesday	Tue	2.41
289047	2/13/1986	Q1	H1	1986	2	February	Feb	13	Thursday	Thu	31.47
353117	6/20/2001	Q2	H1	2001	6	June	Jun	20	Wednesday	Wed	16.12
927110	1/28/2009	Q1	H1	2009	1	January	Jan	28	Wednesday	Wed	8.5
667807	8/12/2005	Q3	H2	2005	8	August	Aug	12	Friday	Fri	11.97
203806	8/22/2010	Q3	H2	2010	8	August	Aug	22	Sunday	Sun	6.94
953493	2/27/2017	Q1	H1	2017	2	February	Feb	27	Monday	Mon	0.41
704180	2/8/2010	Q1	H1	2010	2	February	Feb	8	Monday	Mon	7.47
308543	12/4/2013	Q4	H2	2013	12	December	Dec	4	Wednesday	Wed	3.65
204132	1/3/2004	Q1	H1	2004	1	January	Jan	3	Saturday	Sat	13.58
134791	2/8/2002	Q1	H1	2002	2	February	Feb	8	Friday	Fri	15.48
481902	7/5/2010	Q3	H2	2010	7	July	Jul	5	Monday	Mon	7.07
844541	10/7/2004	Q4	H2	2004	10	October	Oct	7	Thursday	Thu	12.81
182958	7/3/2015	Q3	H2	2015	7	July	Jul	3	Friday	Fri	2.07
955840	4/24/1986	Q2	H1	1986	4	April	Apr	24	Thursday	Thu	31.28
854794	3/30/1999	Q1	H1	1999	3	March	Mar	30	Tuesday	Tue	18.34
126755	6/7/1987	Q2	H1	1987	6	June	Jun	7	Sunday	Sun	30.16
988798	3/27/2003	Q1	H1	2003	3	March	Mar	27	Thursday	Thu	14.35
746912	7/22/2004	Q3	H2	2004	7	July	Jul	22	Thursday	Thu	13.02
720502	1/10/2010	Q1	H1	2010	1	January	Jan	10	Sunday	Sun	7.55
248834	5/11/2007	Q2	H1	2007	5	May	May	11	Friday	Fri	10.22
767917	5/5/2009	Q2	H1	2009	5	May	May	5	Tuesday	Tue	8.24
672518	12/6/2010	Q4	H2	2010	12	December	Dec	6	Monday	Mon	6.65
709446	5/11/2004	Q2	H1	2004	5	May	May	11	Tuesday	Tue	13.22
118748	11/8/2005	Q4	H2	2005	11	November	Nov	8	Tuesday	Tue	11.73
909677	5/10/2003	Q2	H1	2003	5	May	May	10	Saturday	Sat	14.23
991131	7/23/1985	Q3	H2	1985	7	July	Jul	23	Tuesday	Tue	32.04
832969	4/10/2006	Q2	H1	2006	4	April	Apr	10	Monday	Mon	11.31
716277	4/13/2005	Q2	H1	2005	4	April	Apr	13	Wednesday	Wed	12.3
601587	3/12/2014	Q1	H1	2014	3	March	Mar	12	Wednesday	Wed	3.38
713294	12/5/2014	Q4	H2	2014	12	December	Dec	5	Friday	Fri	2.65
775065	5/9/2012	Q2	H1	2012	5	May	May	9	Wednesday	Wed	5.22
431599	5/25/2006	Q2	H1	2006	5	May	May	25	Thursday	Thu	11.18
998777	3/29/1995	Q1	H1	1995	3	March	Mar	29	Wednesday	Wed	22.35
702032	11/14/2007	Q4	H2	2007	11	November	Nov	14	Wednesday	Wed	9.71
256026	5/12/2010	Q2	H1	2010	5	May	May	12	Wednesday	Wed	7.22
606551	7/20/1998	Q3	H2	1998	7	July	Jul	20	Monday	Mon	19.04
385833	10/23/2006	Q4	H2	2006	10	October	Oct	23	Monday	Mon	10.77
810554	5/27/1981	Q2	H1	1981	5	May	May	27	Wednesday	Wed	36.19
125872	7/18/2017	Q3	H2	2017	7	July	Jul	18	Tuesday	Tue	0.03
850654	8/12/2005	Q3	H2	2005	8	August	Aug	12	Friday	Fri	11.97
523538	5/1/2008	Q2	H1	2008	5	May	May	1	Thursday	Thu	9.25
654752	8/22/1999	Q3	H2	1999	8	August	Aug	22	Sunday	Sun	17.95
704021	9/24/1992	Q3	H2	1992	9	September	Sep	24	Thursday	Thu	24.86
967064	5/22/1992	Q2	H1	1992	5	May	May	22	Friday	Fri	25.2
910927	1/21/2015	Q1	H1	2015	1	January	Jan	21	Wednesday	Wed	2.52
689735	4/16/2016	Q2	H1	2016	4	April	Apr	16	Saturday	Sat	1.28
376941	1/19/2008	Q1	H1	2008	1	January	Jan	19	Saturday	Sat	9.53
572309	9/29/2012	Q3	H2	2012	9	September	Sep	29	Saturday	Sat	4.83
643468	6/11/2013	Q2	H1	2013	6	June	Jun	11	Tuesday	Tue	4.13
298109	3/28/2010	Q1	H1	2010	3	March	Mar	28	Sunday	Sun	7.34
322900	1/4/1984	Q1	H1	1984	1	January	Jan	4	Wednesday	Wed	33.59
753575	5/22/2013	Q2	H1	2013	5	May	May	22	Wednesday	Wed	4.19
262932	4/17/2011	Q2	H1	2011	4	April	Apr	17	Sunday	Sun	6.28
304698	10/9/2003	Q4	H2	2003	10	October	Oct	9	Thursday	Thu	13.81
754261	9/11/2013	Q3	H2	2013	9	September	Sep	11	Wednesday	Wed	3.88
229072	4/14/1998	Q2	H1	1998	4	April	Apr	14	Tuesday	Tue	19.3
350439	9/16/1992	Q3	H2	1992	9	September	Sep	16	Wednesday	Wed	24.88
292835	12/19/2005	Q4	H2	2005	12	December	Dec	19	Monday	Mon	11.61
400205	1/12/2016	Q1	H1	2016	1	January	Jan	12	Tuesday	Tue	1.54
950741	8/19/2015	Q3	H2	2015	8	August	Aug	19	Wednesday	Wed	1.94
161240	3/1/2008	Q1	H1	2008	3	March	Mar	1	Saturday	Sat	9.41
633313	1/10/2017	Q1	H1	2017	1	January	Jan	10	Tuesday	Tue	0.55
418367	3/19/2015	Q1	H1	2015	3	March	Mar	19	Thursday	Thu	2.36
461748	11/12/1985	Q4	H2	1985	11	November	Nov	12	Tuesday	Tue	31.73
812370	4/16/2010	Q2	H1	2010	4	April	Apr	16	Friday	Fri	7.29
251546	7/12/1984	Q3	H2	1984	7	July	Jul	12	Thursday	Thu	33.07
423559	6/23/2004	Q2	H1	2004	6	June	Jun	23	Wednesday	Wed	13.1
615057	6/8/2010	Q2	H1	2010	6	June	Jun	8	Tuesday	Tue	7.14
809907	1/18/2016	Q1	H1	2016	1	January	Jan	18	Monday	Mon	1.53
905860	4/16/2016	Q2	H1	2016	4	April	Apr	16	Saturday	Sat	1.28
864503	8/25/1999	Q3	H2	1999	8	August	Aug	25	Wednesday	Wed	17.94
807009	11/9/2009	Q4	H2	2009	11	November	Nov	9	Monday	Mon	7.72
952675	5/7/1993	Q2	H1	1993	5	May	May	7	Friday	Fri	24.24
419690	4/3/2013	Q2	H1	2013	4	April	Apr	3	Wednesday	Wed	4.32
524590	11/4/1992	Q4	H2	1992	11	November	Nov	4	Wednesday	Wed	24.75
396718	6/20/2016	Q2	H1	2016	6	June	Jun	20	Monday	Mon	1.1
858127	2/26/1999	Q1	H1	1999	2	February	Feb	26	Friday	Fri	18.43
426847	1/7/2016	Q1	H1	2016	1	January	Jan	7	Thursday	Thu	1.56
463696	3/16/2003	Q1	H1	2003	3	March	Mar	16	Sunday	Sun	14.38
129504	1/10/2012	Q1	H1	2012	1	January	Jan	10	Tuesday	Tue	5.55
203218	9/17/2015	Q3	H2	2015	9	September	Sep	17	Thursday	Thu	1.86
958805	12/19/2006	Q4	H2	2006	12	December	Dec	19	Tuesday	Tue	10.61
434289	2/2/2013	Q1	H1	2013	2	February	Feb	2	Saturday	Sat	4.48
268828	7/7/2017	Q3	H2	2017	7	July	Jul	7	Friday	Fri	0.06
677434	6/23/2004	Q2	H1	2004	6	June	Jun	23	Wednesday	Wed	13.1
451964	3/1/2013	Q1	H1	2013	3	March	Mar	1	Friday	Fri	4.41
624577	6/1/2006	Q2	H1	2006	6	June	Jun	1	Thursday	Thu	11.16
310384	10/22/2015	Q4	H2	2015	10	October	Oct	22	Thursday	Thu	1.77
566964	6/11/1989	Q2	H1	1989	6	June	Jun	11	Sunday	Sun	28.15
323287	8/18/2009	Q3	H2	2009	8	August	Aug	18	Tuesday	Tue	7.95
866564	5/3/2008	Q2	H1	2008	5	May	May	3	Saturday	Sat	9.24
138053	2/26/2016	Q1	H1	2016	2	February	Feb	26	Friday	Fri	1.42
697766	2/26/2011	Q1	H1	2011	2	February	Feb	26	Saturday	Sat	6.42
741414	8/5/2009	Q3	H2	2009	8	August	Aug	5	Wednesday	Wed	7.98
521540	3/17/2017	Q1	H1	2017	3	March	Mar	17	Friday	Fri	0.36
579735	5/23/2017	Q2	H1	2017	5	May	May	23	Tuesday	Tue	0.18
726618	12/8/2015	Q4	H2	2015	12	December	Dec	8	Tuesday	Tue	1.64
484597	3/26/2013	Q1	H1	2013	3	March	Mar	26	Tuesday	Tue	4.34
857473	3/29/2007	Q1	H1	2007	3	March	Mar	29	Thursday	Thu	10.34
488863	2/20/2014	Q1	H1	2014	2	February	Feb	20	Thursday	Thu	3.44
918076	9/23/2016	Q3	H2	2016	9	September	Sep	23	Friday	Fri	0.84
891136	7/9/2016	Q3	H2	2016	7	July	Jul	9	Saturday	Sat	1.05
793674	6/7/2009	Q2	H1	2009	6	June	Jun	7	Sunday	Sun	8.15
720064	2/13/2017	Q1	H1	2017	2	February	Feb	13	Monday	Mon	0.45
175078	11/6/2015	Q4	H2	2015	11	November	Nov	6	Friday	Fri	1.73
914669	9/21/2004	Q3	H2	2004	9	September	Sep	21	Tuesday	Tue	12.86
622405	6/26/2006	Q2	H1	2006	6	June	Jun	26	Monday	Mon	11.1
556391	6/26/2014	Q2	H1	2014	6	June	Jun	26	Thursday	Thu	3.09
380190	10/24/2016	Q4	H2	2016	10	October	Oct	24	Monday	Mon	0.76
325195	3/4/2010	Q1	H1	2010	3	March	Mar	4	Thursday	Thu	7.41
270804	8/25/2015	Q3	H2	2015	8	August	Aug	25	Tuesday	Tue	1.93
938159	8/26/1996	Q3	H2	1996	8	August	Aug	26	Monday	Mon	20.93
286044	1/8/2006	Q1	H1	2006	1	January	Jan	8	Sunday	Sun	11.56
176228	6/8/2010	Q2	H1	2010	6	June	Jun	8	Tuesday	Tue	7.14
941877	5/25/2017	Q2	H1	2017	5	May	May	25	Thursday	Thu	0.18
189595	5/4/1981	Q2	H1	1981	5	May	May	4	Monday	Mon	36.26
128069	9/17/1998	Q3	H2	1998	9	September	Sep	17	Thursday	Thu	18.87
740030	9/12/2016	Q3	H2	2016	9	September	Sep	12	Monday	Mon	0.87
851457	9/29/2002	Q3	H2	2002	9	September	Sep	29	Sunday	Sun	14.84
606085	10/31/2014	Q4	H2	2014	10	October	Oct	31	Friday	Fri	2.74
905004	11/25/1986	Q4	H2	1986	11	November	Nov	25	Tuesday	Tue	30.69
688262	8/20/2014	Q3	H2	2014	8	August	Aug	20	Wednesday	Wed	2.94
824206	7/5/2006	Q3	H2	2006	7	July	Jul	5	Wednesday	Wed	11.07
795876	12/24/2000	Q4	H2	2000	12	December	Dec	24	Sunday	Sun	16.6
254755	4/20/2017	Q2	H1	2017	4	April	Apr	20	Thursday	Thu	0.27
584380	11/13/2002	Q4	H2	2002	11	November	Nov	13	Wednesday	Wed	14.72
200141	9/15/2013	Q3	H2	2013	9	September	Sep	15	Sunday	Sun	3.87
211074	7/26/2009	Q3	H2	2009	7	July	Jul	26	Sunday	Sun	8.01
979280	10/16/2006	Q4	H2	2006	10	October	Oct	16	Monday	Mon	10.79
571375	8/29/2011	Q3	H2	2011	8	August	Aug	29	Monday	Mon	5.92
756415	9/27/2016	Q3	H2	2016	9	September	Sep	27	Tuesday	Tue	0.83
840113	9/16/2016	Q3	H2	2016	9	September	Sep	16	Friday	Fri	0.86
644318	5/23/2001	Q2	H1	2001	5	May	May	23	Wednesday	Wed	16.19
844446	11/21/2016	Q4	H2	2016	11	November	Nov	21	Monday	Mon	0.68
538651	10/4/2013	Q4	H2	2013	10	October	Oct	4	Friday	Fri	3.82
349907	3/16/2004	Q1	H1	2004	3	March	Mar	16	Tuesday	Tue	13.38
199738	2/13/2012	Q1	H1	2012	2	February	Feb	13	Monday	Mon	5.46
216858	1/25/2012	Q1	H1	2012	1	January	Jan	25	Wednesday	Wed	5.51
634421	4/17/2012	Q2	H1	2012	4	April	Apr	17	Tuesday	Tue	5.28
371858	6/27/2013	Q2	H1	2013	6	June	Jun	27	Thursday	Thu	4.09
463537	10/12/1987	Q4	H2	1987	10	October	Oct	12	Monday	Mon	29.81
976130	10/29/1997	Q4	H2	1997	10	October	Oct	29	Wednesday	Wed	19.76
860553	10/4/2010	Q4	H2	2010	10	October	Oct	4	Monday	Mon	6.82
380215	4/30/2017	Q2	H1	2017	4	April	Apr	30	Sunday	Sun	0.24
861647	12/10/2014	Q4	H2	2014	12	December	Dec	10	Wednesday	Wed	2.63
397119	6/15/2012	Q2	H1	2012	6	June	Jun	15	Friday	Fri	5.12
269583	3/29/1991	Q1	H1	1991	3	March	Mar	29	Friday	Fri	26.35
613631	6/10/2002	Q2	H1	2002	6	June	Jun	10	Monday	Mon	15.14
410424	8/2/2015	Q3	H2	2015	8	August	Aug	2	Sunday	Sun	1.99
478255	9/8/2007	Q3	H2	2007	9	September	Sep	8	Saturday	Sat	9.89
244507	4/21/2003	Q2	H1	2003	4	April	Apr	21	Monday	Mon	14.28
930038	3/7/1986	Q1	H1	1986	3	March	Mar	7	Friday	Fri	31.41
864600	3/10/2008	Q1	H1	2008	3	March	Mar	10	Monday	Mon	9.39
854935	6/17/2013	Q2	H1	2013	6	June	Jun	17	Monday	Mon	4.12
117598	5/11/2009	Q2	H1	2009	5	May	May	11	Monday	Mon	8.22
163105	3/31/2016	Q1	H1	2016	3	March	Mar	31	Thursday	Thu	1.33
369934	10/12/2009	Q4	H2	2009	10	October	Oct	12	Monday	Mon	7.8
784622	5/13/2016	Q2	H1	2016	5	May	May	13	Friday	Fri	1.21
415932	12/31/2001	Q4	H2	2001	12	December	Dec	31	Monday	Mon	15.58
734861	10/29/2015	Q4	H2	2015	10	October	Oct	29	Thursday	Thu	1.75
536615	9/11/2015	Q3	H2	2015	9	September	Sep	11	Friday	Fri	1.88
310519	10/12/1994	Q4	H2	1994	10	October	Oct	12	Wednesday	Wed	22.81
185465	2/9/2011	Q1	H1	2011	2	February	Feb	9	Wednesday	Wed	6.47
172373	11/21/2011	Q4	H2	2011	11	November	Nov	21	Monday	Mon	5.69
482136	8/10/2015	Q3	H2	2015	8	August	Aug	10	Monday	Mon	1.97
329371	10/24/2001	Q4	H2	2001	10	October	Oct	24	Wednesday	Wed	15.77
149885	10/10/1994	Q4	H2	1994	10	October	Oct	10	Monday	Mon	22.81
124136	12/19/1985	Q4	H2	1985	12	December	Dec	19	Thursday	Thu	31.63
250696	3/7/2017	Q1	H1	2017	3	March	Mar	7	Tuesday	Tue	0.39
297430	11/26/2006	Q4	H2	2006	11	November	Nov	26	Sunday	Sun	10.68
566953	1/16/2010	Q1	H1	2010	1	January	Jan	16	Saturday	Sat	7.53
148519	9/4/2016	Q3	H2	2016	9	September	Sep	4	Sunday	Sun	0.9
564863	11/25/2014	Q4	H2	2014	11	November	Nov	25	Tuesday	Tue	2.67
605972	7/9/2011	Q3	H2	2011	7	July	Jul	9	Saturday	Sat	6.06
817618	1/11/2014	Q1	H1	2014	1	January	Jan	11	Saturday	Sat	3.55
910495	2/14/2015	Q1	H1	2015	2	February	Feb	14	Saturday	Sat	2.45
157605	9/13/2012	Q3	H2	2012	9	September	Sep	13	Thursday	Thu	4.87
462706	11/23/2004	Q4	H2	2004	11	November	Nov	23	Tuesday	Tue	12.68
863704	5/7/1991	Q2	H1	1991	5	May	May	7	Tuesday	Tue	26.24
805435	2/15/2010	Q1	H1	2010	2	February	Feb	15	Monday	Mon	7.45
176482	8/5/2011	Q3	H2	2011	8	August	Aug	5	Friday	Fri	5.98
401585	11/22/2011	Q4	H2	2011	11	November	Nov	22	Tuesday	Tue	5.68
